,epoch,iters,G_lr,D_lr,G_L1,G_GAN,G_total,D_loss,time,random_seed
1,10,200,0.00019801980198019803,0.00019801980198019803,45.029441833496094,1.2685977220535278,46.298038482666016,0.23637482523918152,0 days 00:18:26.389659000,9678
2,10,300,0.00019801980198019803,0.00019801980198019803,33.737159729003906,2.88521409034729,36.62237548828125,0.6411553025245667,0 days 00:18:51.889114000,9678
3,10,400,0.00019801980198019803,0.00019801980198019803,31.3046932220459,1.5063618421554565,32.81105422973633,0.09092052280902863,0 days 00:19:18.975565000,9678
0,11,100,0.00019801980198019803,0.00019801980198019803,25.72461700439453,2.1654255390167236,27.890043258666992,0.6762394905090332,0 days 00:19:50.224815000,9678
1,11,200,0.00019801980198019803,0.00019801980198019803,28.62337303161621,1.855262041091919,30.478635787963867,0.1049337387084961,0 days 00:20:20.961141000,9678
2,11,300,0.00019801980198019803,0.00019801980198019803,23.88701057434082,3.4280099868774414,27.315021514892578,0.06842070072889328,0 days 00:20:49.751024000,9678
3,11,400,0.00019801980198019803,0.00019801980198019803,31.30487823486328,1.3196176290512085,32.62449645996094,0.4198603928089142,0 days 00:21:18.792904000,9678
0,12,100,0.00019801980198019803,0.00019801980198019803,35.14884948730469,2.1496243476867676,37.2984733581543,0.19874946773052216,0 days 00:21:47.413152000,9678
1,12,200,0.00019801980198019803,0.00019801980198019803,43.41015625,1.391937255859375,44.802093505859375,0.14491066336631775,0 days 00:22:15.067212000,9678
2,12,300,0.00019801980198019803,0.00019801980198019803,19.07830238342285,2.9119129180908203,21.990215301513672,0.16368457674980164,0 days 00:22:42.552369000,9678
3,12,400,0.00019801980198019803,0.00019801980198019803,39.505706787109375,1.4621151685714722,40.96782302856445,0.7464519739151001,0 days 00:23:10.696904000,9678
0,13,100,0.00019801980198019803,0.00019801980198019803,27.311750411987305,1.7293859720230103,29.041135787963867,0.6921481490135193,0 days 00:23:40.986596000,9678
1,13,200,0.00019801980198019803,0.00019801980198019803,43.534950256347656,2.6416873931884766,46.1766357421875,0.2864804267883301,0 days 00:24:10.736576000,9678
2,13,300,0.00019801980198019803,0.00019801980198019803,26.78905487060547,1.9598429203033447,28.748897552490234,0.4076905846595764,0 days 00:24:40.629793000,9678
3,13,400,0.00019801980198019803,0.00019801980198019803,32.657737731933594,2.15635085105896,34.8140869140625,0.4465124309062958,0 days 00:25:10.373668000,9678
0,14,100,0.00019801980198019803,0.00019801980198019803,24.17843246459961,1.9913734197616577,26.1698055267334,0.25096186995506287,0 days 00:25:41.525396000,9678
1,14,200,0.00019801980198019803,0.00019801980198019803,32.77281951904297,1.1845492124557495,33.957366943359375,0.21405933797359467,0 days 00:26:11.175185000,9678
2,14,300,0.00019801980198019803,0.00019801980198019803,31.65983009338379,1.969679594039917,33.62950897216797,0.19193291664123535,0 days 00:26:41.496239000,9678
3,14,400,0.00019801980198019803,0.00019801980198019803,37.693603515625,2.579989433288574,40.27359390258789,0.25030839443206787,0 days 00:27:11.427111000,9678
0,15,100,0.00019801980198019803,0.00019801980198019803,33.434478759765625,0.832927942276001,34.26740646362305,0.14815381169319153,0 days 00:27:42.217079000,9678
1,15,200,0.00019801980198019803,0.00019801980198019803,27.451683044433594,2.0527873039245605,29.504470825195312,0.04276753589510918,0 days 00:28:12.358687000,9678
2,15,300,0.00019801980198019803,0.00019801980198019803,29.719459533691406,1.9080426692962646,31.62750244140625,0.16665011644363403,0 days 00:28:43.159468000,9678
3,15,400,0.00019801980198019803,0.00019801980198019803,28.050092697143555,1.9857426881790161,30.03583526611328,0.3446905314922333,0 days 00:29:13.404180000,9678
0,16,100,0.00019801980198019803,0.00019801980198019803,46.45844268798828,1.3245713710784912,47.78301239013672,0.47392380237579346,0 days 00:29:43.811535000,9678
1,16,200,0.00019801980198019803,0.00019801980198019803,24.68086051940918,1.793701410293579,26.47456169128418,0.07241922616958618,0 days 00:30:13.381381000,9678
2,16,300,0.00019801980198019803,0.00019801980198019803,31.868186950683594,3.3784828186035156,35.24666976928711,0.12268134206533432,0 days 00:30:42.826001000,9678
3,16,400,0.00019801980198019803,0.00019801980198019803,41.257606506347656,1.2283110618591309,42.48591613769531,0.6979913711547852,0 days 00:31:12.770865000,9678
0,17,100,0.00019801980198019803,0.00019801980198019803,22.29462432861328,2.2307746410369873,24.52539825439453,0.2533605694770813,0 days 00:31:43.192179000,9678
1,17,200,0.00019801980198019803,0.00019801980198019803,33.349082946777344,1.9887888431549072,35.33787155151367,0.46222299337387085,0 days 00:32:13.017159000,9678
2,17,300,0.00019801980198019803,0.00019801980198019803,33.29441833496094,1.992454171180725,35.28687286376953,0.4370099902153015,0 days 00:32:42.504042000,9678
3,17,400,0.00019801980198019803,0.00019801980198019803,33.03441619873047,2.5165205001831055,35.55093765258789,0.649054765701294,0 days 00:33:12.182153000,9678
0,18,100,0.00019801980198019803,0.00019801980198019803,25.969961166381836,2.2653214931488037,28.23528289794922,0.10520610958337784,0 days 00:33:42.644272000,9678
1,18,200,0.00019801980198019803,0.00019801980198019803,30.272218704223633,2.4082064628601074,32.680423736572266,0.41743576526641846,0 days 00:34:11.284859000,9678
2,18,300,0.00019801980198019803,0.00019801980198019803,18.133384704589844,2.285107374191284,20.41849136352539,0.7554681897163391,0 days 00:34:40.752059000,9678
3,18,400,0.00019801980198019803,0.00019801980198019803,28.20244789123535,2.421191692352295,30.623640060424805,0.5645791888237,0 days 00:35:10.437515000,9678
0,19,100,0.00019801980198019803,0.00019801980198019803,34.59687042236328,1.8672348260879517,36.46410369873047,0.14824341237545013,0 days 00:35:40.500525000,9678
1,19,200,0.00019801980198019803,0.00019801980198019803,30.49698829650879,1.4731600284576416,31.97014808654785,0.4252558946609497,0 days 00:36:10.315613000,9678
2,19,300,0.00019801980198019803,0.00019801980198019803,22.97142219543457,1.017979383468628,23.98940086364746,0.193131685256958,0 days 00:36:39.666480000,9678
3,19,400,0.00019801980198019803,0.00019801980198019803,33.208499908447266,1.6494944095611572,34.857994079589844,0.6607280969619751,0 days 00:37:08.721144000,9678
0,20,100,0.00019801980198019803,0.00019801980198019803,23.789669036865234,1.7087117433547974,25.498380661010742,0.4121173620223999,0 days 00:37:39.008814000,9678
1,20,200,0.00019801980198019803,0.00019801980198019803,23.966943740844727,2.0653398036956787,26.032283782958984,0.5066627264022827,0 days 00:38:09.166025000,9678
2,20,300,0.00019801980198019803,0.00019801980198019803,23.163164138793945,1.852748155593872,25.015913009643555,0.24647188186645508,0 days 00:38:38.908739000,9678
3,20,400,0.00019801980198019803,0.00019801980198019803,30.047534942626953,2.1824705600738525,32.23000717163086,0.4710618853569031,0 days 00:39:08.792175000,9678
0,21,100,0.00019801980198019803,0.00019801980198019803,29.600894927978516,2.0429494380950928,31.643844604492188,0.5049582123756409,0 days 00:39:39.344226000,9678
1,21,200,0.00019801980198019803,0.00019801980198019803,44.248779296875,1.4316200017929077,45.68040084838867,0.7140529751777649,0 days 00:40:08.146038000,9678
2,21,300,0.00019801980198019803,0.00019801980198019803,24.352176666259766,3.089618444442749,27.441795349121094,0.1761557012796402,0 days 00:40:36.320208000,9678
3,21,400,0.00019801980198019803,0.00019801980198019803,29.47528076171875,1.7427853345870972,31.21806526184082,0.7821226119995117,0 days 00:41:06.134731000,9678
0,22,100,0.00019801980198019803,0.00019801980198019803,30.920732498168945,1.8045613765716553,32.72529220581055,0.37205901741981506,0 days 00:41:36.165297000,9678
1,22,200,0.00019801980198019803,0.00019801980198019803,33.36003875732422,1.640847086906433,35.000885009765625,0.22261717915534973,0 days 00:42:06.090539000,9678
2,22,300,0.00019801980198019803,0.00019801980198019803,26.84168243408203,2.30204701423645,29.14373016357422,0.21836261451244354,0 days 00:42:35.643687000,9678
3,22,400,0.00019801980198019803,0.00019801980198019803,19.885562896728516,2.270012140274048,22.155574798583984,0.22964824736118317,0 days 00:43:04.454899000,9678
0,23,100,0.00019801980198019803,0.00019801980198019803,18.069915771484375,0.8409491777420044,18.910865783691406,0.34626513719558716,0 days 00:43:34.869868000,9678
1,23,200,0.00019801980198019803,0.00019801980198019803,25.848281860351562,1.5702142715454102,27.418495178222656,0.14845292270183563,0 days 00:44:03.247195000,9678
2,23,300,0.00019801980198019803,0.00019801980198019803,23.61361312866211,1.6140655279159546,25.227678298950195,0.3278804421424866,0 days 00:44:33.098644000,9678
3,23,400,0.00019801980198019803,0.00019801980198019803,26.983646392822266,1.381400227546692,28.365047454833984,0.5931140184402466,0 days 00:45:02.818809000,9678
0,24,100,0.00019801980198019803,0.00019801980198019803,25.84162139892578,1.0513163805007935,26.8929386138916,0.22628474235534668,0 days 00:45:33.267104000,9678
1,24,200,0.00019801980198019803,0.00019801980198019803,31.37482452392578,2.3393795490264893,33.714202880859375,0.1621348261833191,0 days 00:46:03.240311000,9678
2,24,300,0.00019801980198019803,0.00019801980198019803,32.872108459472656,1.1014106273651123,33.97351837158203,0.5573956370353699,0 days 00:46:32.552574000,9678
3,24,400,0.00019801980198019803,0.00019801980198019803,37.55059051513672,2.0779051780700684,39.62849426269531,0.7555495500564575,0 days 00:47:02.343625000,9678
0,25,100,0.00019801980198019803,0.00019801980198019803,17.957191467285156,2.044666290283203,20.00185775756836,0.35603922605514526,0 days 00:47:32.748659000,9678
1,25,200,0.00019801980198019803,0.00019801980198019803,21.243303298950195,1.8503696918487549,23.093673706054688,0.21808741986751556,0 days 00:48:02.120128000,9678
2,25,300,0.00019801980198019803,0.00019801980198019803,19.352670669555664,2.0072624683380127,21.359933853149414,0.4686134159564972,0 days 00:48:31.715613000,9678
3,25,400,0.00019801980198019803,0.00019801980198019803,23.075481414794922,1.9861027002334595,25.06158447265625,0.25496208667755127,0 days 00:49:01.005211000,9678
0,26,100,0.00019801980198019803,0.00019801980198019803,24.654956817626953,2.8238391876220703,27.478796005249023,0.40804004669189453,0 days 00:49:31.650048000,9678
1,26,200,0.00019801980198019803,0.00019801980198019803,19.80093765258789,1.3180116415023804,21.11894989013672,0.3670477867126465,0 days 00:50:00.873162000,9678
2,26,300,0.00019801980198019803,0.00019801980198019803,30.558849334716797,2.1276955604553223,32.686546325683594,0.3336416482925415,0 days 00:50:30.818160000,9678
3,26,400,0.00019801980198019803,0.00019801980198019803,29.79528045654297,1.6137057542800903,31.408987045288086,0.2835460603237152,0 days 00:51:00.417221000,9678
0,27,100,0.00019801980198019803,0.00019801980198019803,21.023923873901367,1.087085485458374,22.11100959777832,0.5808044075965881,0 days 00:51:30.772007000,9678
1,27,200,0.00019801980198019803,0.00019801980198019803,23.36888313293457,2.087437629699707,25.456321716308594,0.1642717719078064,0 days 00:52:00.275548000,9678
2,27,300,0.00019801980198019803,0.00019801980198019803,19.941783905029297,1.603174090385437,21.544958114624023,0.2921387553215027,0 days 00:52:30.124325000,9678
3,27,400,0.00019801980198019803,0.00019801980198019803,29.698165893554688,1.6227401494979858,31.320905685424805,0.4923972487449646,0 days 00:52:59.593448000,9678
0,28,100,0.00019801980198019803,0.00019801980198019803,19.173891067504883,1.8124092817306519,20.986299514770508,0.15374381840229034,0 days 00:53:29.225868000,9678
1,28,200,0.00019801980198019803,0.00019801980198019803,26.071348190307617,2.2835850715637207,28.35493278503418,0.5646409392356873,0 days 00:53:58.330245000,9678
2,28,300,0.00019801980198019803,0.00019801980198019803,22.060197830200195,1.4819886684417725,23.542186737060547,0.26831555366516113,0 days 00:54:26.417359000,9678
3,28,400,0.00019801980198019803,0.00019801980198019803,23.46438217163086,2.240107774734497,25.704490661621094,0.3188404440879822,0 days 00:54:55.734454000,9678
0,29,100,0.00019801980198019803,0.00019801980198019803,24.045183181762695,2.1641507148742676,26.209333419799805,0.2812374532222748,0 days 00:55:26.351798000,9678
1,29,200,0.00019801980198019803,0.00019801980198019803,29.115739822387695,1.3962645530700684,30.512004852294922,0.2732996940612793,0 days 00:55:55.903812000,9678
2,29,300,0.00019801980198019803,0.00019801980198019803,24.760005950927734,2.2193002700805664,26.979305267333984,0.2543894946575165,0 days 00:56:25.575003000,9678
3,29,400,0.00019801980198019803,0.00019801980198019803,21.03329849243164,2.108626365661621,23.141925811767578,0.26943865418434143,0 days 00:56:54.988669000,9678
0,30,100,0.00019801980198019803,0.00019801980198019803,20.91777992248535,0.7105436325073242,21.62832260131836,0.6191443204879761,0 days 00:57:25.688142000,9678
1,30,200,0.00019801980198019803,0.00019801980198019803,24.199390411376953,2.071479558944702,26.270870208740234,0.2141198217868805,0 days 00:57:55.520874000,9678
2,30,300,0.00019801980198019803,0.00019801980198019803,23.54491424560547,2.3044023513793945,25.849315643310547,0.42423707246780396,0 days 00:58:24.793624000,9678
3,30,400,0.00019801980198019803,0.00019801980198019803,26.11115264892578,1.3704012632369995,27.48155403137207,0.4496552348136902,0 days 00:58:54.313864000,9678
0,31,100,0.00019801980198019803,0.00019801980198019803,24.918758392333984,1.0052766799926758,25.924034118652344,0.4006962776184082,0 days 00:59:24.623255000,9678
1,31,200,0.00019801980198019803,0.00019801980198019803,18.669200897216797,1.6227688789367676,20.291969299316406,0.4351579546928406,0 days 00:59:54.868770000,9678
2,31,300,0.00019801980198019803,0.00019801980198019803,18.51214027404785,2.219935894012451,20.73207664489746,0.4062020480632782,0 days 01:00:24.160507000,9678
3,31,400,0.00019801980198019803,0.00019801980198019803,30.07349967956543,2.131033420562744,32.204532623291016,0.2497023046016693,0 days 01:00:52.627646000,9678
0,32,100,0.00019801980198019803,0.00019801980198019803,26.72512435913086,1.5484087467193604,28.27353286743164,0.7003360390663147,0 days 01:01:23.234090000,9678
1,32,200,0.00019801980198019803,0.00019801980198019803,14.910714149475098,2.207862615585327,17.118576049804688,0.4134465754032135,0 days 01:01:52.948562000,9678
2,32,300,0.00019801980198019803,0.00019801980198019803,16.884672164916992,2.363848924636841,19.24852180480957,0.33255088329315186,0 days 01:02:22.501251000,9678
3,32,400,0.00019801980198019803,0.00019801980198019803,22.108232498168945,2.5707943439483643,24.679027557373047,0.7026577591896057,0 days 01:02:52.193519000,9678
0,33,100,0.00019801980198019803,0.00019801980198019803,17.061870574951172,1.643266201019287,18.705137252807617,0.5361537933349609,0 days 01:03:22.744402000,9678
1,33,200,0.00019801980198019803,0.00019801980198019803,17.251150131225586,2.377866268157959,19.629016876220703,0.5378958582878113,0 days 01:03:52.292226000,9678
2,33,300,0.00019801980198019803,0.00019801980198019803,25.6467342376709,1.6493922472000122,27.296127319335938,0.33184587955474854,0 days 01:04:21.168491000,9678
3,33,400,0.00019801980198019803,0.00019801980198019803,29.304508209228516,1.2397769689559937,30.54428482055664,0.31524503231048584,0 days 01:04:50.497235000,9678
0,34,100,0.00019801980198019803,0.00019801980198019803,22.74277114868164,1.5709490776062012,24.313720703125,0.5175458192825317,0 days 01:05:19.948910000,9678
1,34,200,0.00019801980198019803,0.00019801980198019803,25.994190216064453,2.366811990737915,28.36100196838379,0.3854040503501892,0 days 01:05:49.478819000,9678
2,34,300,0.00019801980198019803,0.00019801980198019803,24.961442947387695,1.6834038496017456,26.644845962524414,0.3116667866706848,0 days 01:06:19.434521000,9678
3,34,400,0.00019801980198019803,0.00019801980198019803,21.0650634765625,2.1343328952789307,23.19939613342285,0.5007978677749634,0 days 01:06:49.292488000,9678
0,35,100,0.00019801980198019803,0.00019801980198019803,18.179397583007812,2.0916171073913574,20.271015167236328,0.05943743884563446,0 days 01:07:19.680405000,9678
1,35,200,0.00019801980198019803,0.00019801980198019803,16.94188690185547,2.527859687805176,19.469745635986328,0.10072741657495499,0 days 01:07:48.804655000,9678
2,35,300,0.00019801980198019803,0.00019801980198019803,26.398727416992188,1.5956968069076538,27.99442481994629,0.28877323865890503,0 days 01:08:18.006335000,9678
3,35,400,0.00019801980198019803,0.00019801980198019803,30.033769607543945,1.2599860429763794,31.29375648498535,0.8574585318565369,0 days 01:08:46.917903000,9678
0,36,100,0.00019801980198019803,0.00019801980198019803,19.294292449951172,2.1898417472839355,21.484134674072266,0.21545150876045227,0 days 01:09:17.006068000,9678
1,36,200,0.00019801980198019803,0.00019801980198019803,30.298809051513672,2.431584119796753,32.73039245605469,0.44230592250823975,0 days 01:09:46.497914000,9678
2,36,300,0.00019801980198019803,0.00019801980198019803,27.277782440185547,1.8411678075790405,29.11894989013672,0.3331149220466614,0 days 01:10:16.064216000,9678
3,36,400,0.00019801980198019803,0.00019801980198019803,20.377593994140625,2.180514335632324,22.558109283447266,0.33435875177383423,0 days 01:10:44.825773000,9678
0,37,100,0.00019801980198019803,0.00019801980198019803,21.77364158630371,2.351459264755249,24.12510108947754,0.42726877331733704,0 days 01:11:15.123193000,9678
1,37,200,0.00019801980198019803,0.00019801980198019803,15.870409965515137,1.0753717422485352,16.945781707763672,0.5375204086303711,0 days 01:11:44.007393000,9678
2,37,300,0.00019801980198019803,0.00019801980198019803,20.846328735351562,2.4083428382873535,23.254671096801758,0.3132193684577942,0 days 01:12:14.300678000,9678
3,37,400,0.00019801980198019803,0.00019801980198019803,22.06601333618164,0.5781641006469727,22.644176483154297,0.6688566207885742,0 days 01:12:44.414767000,9678
0,38,100,0.00019801980198019803,0.00019801980198019803,26.758682250976562,2.4887101650238037,29.247392654418945,0.3182010054588318,0 days 01:13:14.982337000,9678
1,38,200,0.00019801980198019803,0.00019801980198019803,15.03609561920166,1.8644068241119385,16.900503158569336,0.8598968982696533,0 days 01:13:42.704691000,9678
2,38,300,0.00019801980198019803,0.00019801980198019803,26.528182983398438,1.5528944730758667,28.081077575683594,0.19044622778892517,0 days 01:14:10.569296000,9678
3,38,400,0.00019801980198019803,0.00019801980198019803,16.546951293945312,1.4715944528579712,18.018545150756836,0.5355931520462036,0 days 01:14:37.811181000,9678
0,39,100,0.00019801980198019803,0.00019801980198019803,18.391769409179688,1.9024862051010132,20.29425621032715,0.2501041293144226,0 days 01:15:05.576854000,9678
1,39,200,0.00019801980198019803,0.00019801980198019803,17.137353897094727,2.972057342529297,20.109411239624023,0.4141223132610321,0 days 01:15:32.362031000,9678
2,39,300,0.00019801980198019803,0.00019801980198019803,25.455812454223633,1.0025434494018555,26.458354949951172,0.4633433222770691,0 days 01:15:58.877804000,9678
3,39,400,0.00019801980198019803,0.00019801980198019803,24.202295303344727,2.4910318851470947,26.693326950073242,0.7507358193397522,0 days 01:16:25.117048000,9678
0,40,100,0.00019801980198019803,0.00019801980198019803,16.853322982788086,2.5069420337677,19.360265731811523,0.2749375104904175,0 days 01:16:52.467428000,9678
1,40,200,0.00019801980198019803,0.00019801980198019803,26.911401748657227,1.9222145080566406,28.833616256713867,0.29325711727142334,0 days 01:17:19.334178000,9678
2,40,300,0.00019801980198019803,0.00019801980198019803,19.016611099243164,1.263280987739563,20.279891967773438,0.4716276526451111,0 days 01:17:45.807219000,9678
3,40,400,0.00019801980198019803,0.00019801980198019803,22.756969451904297,0.41625481843948364,23.1732234954834,0.4219001233577728,0 days 01:18:12.358927000,9678
0,41,100,0.00019801980198019803,0.00019801980198019803,18.68767738342285,1.4430807828903198,20.13075828552246,0.41074931621551514,0 days 01:18:39.784862000,9678
1,41,200,0.00019801980198019803,0.00019801980198019803,30.447689056396484,2.2706758975982666,32.71836471557617,0.33100005984306335,0 days 01:19:06.581264000,9678
2,41,300,0.00019801980198019803,0.00019801980198019803,25.84444236755371,1.3883084058761597,27.232749938964844,0.2139531373977661,0 days 01:19:33.202054000,9678
3,41,400,0.00019801980198019803,0.00019801980198019803,18.190248489379883,1.537899136543274,19.728147506713867,0.4289047122001648,0 days 01:19:59.679211000,9678
0,42,100,0.00019801980198019803,0.00019801980198019803,19.106678009033203,3.741502523422241,22.848180770874023,0.5946667790412903,0 days 01:20:26.958493000,9678
1,42,200,0.00019801980198019803,0.00019801980198019803,17.557331085205078,1.5465627908706665,19.103893280029297,0.3053256571292877,0 days 01:20:53.783035000,9678
2,42,300,0.00019801980198019803,0.00019801980198019803,18.794832229614258,1.6256182193756104,20.42045021057129,0.361686646938324,0 days 01:21:20.232902000,9678
3,42,400,0.00019801980198019803,0.00019801980198019803,24.13042640686035,1.2589002847671509,25.389326095581055,0.5498248338699341,0 days 01:21:47.064517000,9678
0,43,100,0.00019801980198019803,0.00019801980198019803,24.351795196533203,1.0560044050216675,25.407798767089844,0.27638325095176697,0 days 01:22:14.607348000,9678
1,43,200,0.00019801980198019803,0.00019801980198019803,17.25530433654785,1.8194886445999146,19.074792861938477,0.5851510763168335,0 days 01:22:40.075412000,9678
2,43,300,0.00019801980198019803,0.00019801980198019803,31.219390869140625,1.611358642578125,32.83074951171875,0.328456848859787,0 days 01:23:05.320587000,9678
3,43,400,0.00019801980198019803,0.00019801980198019803,27.58013343811035,1.5545250177383423,29.134658813476562,0.6039837002754211,0 days 01:23:30.329053000,9678
0,44,100,0.00019801980198019803,0.00019801980198019803,17.648298263549805,1.3789784908294678,19.02727699279785,0.46614736318588257,0 days 01:23:57.136646000,9678
1,44,200,0.00019801980198019803,0.00019801980198019803,20.117656707763672,2.3771681785583496,22.49482536315918,0.3974568843841553,0 days 01:24:23.341418000,9678
2,44,300,0.00019801980198019803,0.00019801980198019803,20.740978240966797,1.6120893955230713,22.35306739807129,0.2475476861000061,0 days 01:24:50.100174000,9678
3,44,400,0.00019801980198019803,0.00019801980198019803,27.65732192993164,1.2722686529159546,28.929590225219727,0.5160254240036011,0 days 01:25:16.895551000,9678
