,epoch,iters,G_lr,D_lr,G_L1,G_GAN,G_total,D_real,D_fake,time
0,7,100,0.00019999999494757503,0.00019999999494757503,0.3520771563053131,2.2028465270996094,37.410560607910156,0.008423572406172752,0.21849074959754944,0 days 00:12:09.284846000
1,7,200,0.00019999999494757503,0.00019999999494757503,0.33938130736351013,3.4518392086029053,37.38996887207031,0.25079384446144104,0.03417663648724556,0 days 00:12:34.433340000
2,7,300,0.00019999999494757503,0.00019999999494757503,0.3404194414615631,3.048372745513916,37.09031677246094,0.04112028330564499,0.19544678926467896,0 days 00:12:59.184802000
3,7,400,0.00019999999494757503,0.00019999999494757503,0.3320915997028351,2.3285319805145264,35.53769302368164,0.05054732412099838,0.08257636427879333,0 days 00:13:23.805370000
0,8,100,0.00019999999494757503,0.00019999999494757503,0.22652661800384521,3.1869702339172363,25.839632034301758,2.0733394622802734,0.15034906566143036,0 days 00:13:52.530993000
1,8,200,0.00019999999494757503,0.00019999999494757503,0.3011191487312317,2.0153517723083496,32.12726593017578,0.16115684807300568,2.4316861629486084,0 days 00:14:19.177508000
2,8,300,0.00019999999494757503,0.00019999999494757503,0.3093288242816925,2.8712317943573,33.804115295410156,1.5326002836227417,0.08351617306470871,0 days 00:14:43.394703000
3,8,400,0.00019999999494757503,0.00019999999494757503,0.3223634958267212,1.1162066459655762,33.35255813598633,0.14547847211360931,0.21149137616157532,0 days 00:15:05.081831000
0,9,100,0.00019999999494757503,0.00019999999494757503,0.26708984375,1.0805336236953735,27.789518356323242,0.12238705903291702,0.3326217532157898,0 days 00:15:29.792839000
1,9,200,0.00019999999494757503,0.00019999999494757503,0.327800989151001,2.225473165512085,35.00556945800781,0.04308281093835831,0.4547046720981598,0 days 00:15:56.108876000
2,9,300,0.00019999999494757503,0.00019999999494757503,0.3399229943752289,1.6314572095870972,35.623756408691406,0.12613849341869354,0.06176799535751343,0 days 00:16:21.278827000
3,9,400,0.00019999999494757503,0.00019999999494757503,0.3071741759777069,1.5523443222045898,32.26976013183594,0.43286922574043274,0.14449597895145416,0 days 00:16:49.112876000
0,10,100,0.00019999999494757503,0.00019999999494757503,0.2757396399974823,1.5722984075546265,29.14626121520996,0.7566778659820557,1.0968687534332275,0 days 00:17:16.990319000
1,10,200,0.00019999999494757503,0.00019999999494757503,0.37823426723480225,2.166901111602783,39.990325927734375,0.03406653180718422,0.07522865384817123,0 days 00:17:43.184566000
2,10,300,0.00019999999494757503,0.00019999999494757503,0.34148192405700684,2.062025308609009,36.21022033691406,0.10995079576969147,0.6754639148712158,0 days 00:18:10.538743000
3,10,400,0.00019999999494757503,0.00019999999494757503,0.32376766204833984,2.436074733734131,34.81283950805664,0.6751663684844971,2.0614991188049316,0 days 00:18:37.612751000
0,11,100,0.00019999999494757503,0.00019999999494757503,0.42658695578575134,1.9966198205947876,44.65531539916992,0.0028920795302838087,0.20721161365509033,0 days 00:19:04.149364000
1,11,200,0.00019999999494757503,0.00019999999494757503,0.30683770775794983,3.852825880050659,34.536598205566406,1.2928317785263062,0.021425671875476837,0 days 00:19:29.469694000
2,11,300,0.00019999999494757503,0.00019999999494757503,0.2996616065502167,2.385181427001953,32.351341247558594,0.4123183488845825,0.36113443970680237,0 days 00:19:53.968185000
3,11,400,0.00019999999494757503,0.00019999999494757503,0.3179306983947754,3.5774314403533936,35.37050247192383,0.10739870369434357,0.025752639397978783,0 days 00:20:19.249150000
0,12,100,0.00019999999494757503,0.00019999999494757503,0.24829678237438202,2.5661373138427734,27.395814895629883,0.8600291609764099,0.11013346910476685,0 days 00:20:46.765230000
1,12,200,0.00019999999494757503,0.00019999999494757503,0.33129259943962097,3.8679049015045166,36.99716567993164,0.6137125492095947,0.26801830530166626,0 days 00:21:10.884149000
2,12,300,0.00019999999494757503,0.00019999999494757503,0.2643047571182251,1.401867151260376,27.83234214782715,0.1735226809978485,0.1294756382703781,0 days 00:21:33.135165000
3,12,400,0.00019999999494757503,0.00019999999494757503,0.2604518234729767,0.619671106338501,26.664854049682617,0.08717303723096848,0.6115455627441406,0 days 00:21:53.949203000
0,13,100,0.00019999999494757503,0.00019999999494757503,0.38879767060279846,1.402252197265625,40.282020568847656,0.030276445671916008,0.11992930620908737,0 days 00:22:16.100094000
1,13,200,0.00019999999494757503,0.00019999999494757503,0.3795696496963501,2.298063039779663,40.255027770996094,0.07743766903877258,0.048103079199790955,0 days 00:22:37.210526000
2,13,300,0.00019999999494757503,0.00019999999494757503,0.34259286522865295,2.2149767875671387,36.47426223754883,0.07095694541931152,0.009241682477295399,0 days 00:22:59.621780000
3,13,400,0.00019999999494757503,0.00019999999494757503,0.22900140285491943,1.8985459804534912,24.798686981201172,0.22433921694755554,0.13260352611541748,0 days 00:23:21.092492000
0,14,100,0.00019999999494757503,0.00019999999494757503,0.32777824997901917,2.202815055847168,34.98064041137695,0.21345603466033936,0.19000929594039917,0 days 00:23:43.791651000
1,14,200,0.00019999999494757503,0.00019999999494757503,0.26575422286987305,1.4118157625198364,27.98723793029785,2.695382595062256,1.5897592306137085,0 days 00:24:06.566072000
2,14,300,0.00019999999494757503,0.00019999999494757503,0.34483766555786133,1.0472691059112549,35.53103256225586,0.16588294506072998,0.10752306133508682,0 days 00:24:28.271714000
3,14,400,0.00019999999494757503,0.00019999999494757503,0.36909446120262146,1.8109369277954102,38.72038269042969,0.022221149876713753,0.09552489966154099,0 days 00:24:51.468255000
0,15,100,0.00019999999494757503,0.00019999999494757503,0.26673609018325806,0.833049476146698,27.50665855407715,0.12391701340675354,1.0268689393997192,0 days 00:25:13.650181000
1,15,200,0.00019999999494757503,0.00019999999494757503,0.26557016372680664,1.2628062963485718,27.819822311401367,1.447824478149414,0.3257391154766083,0 days 00:25:34.731877000
2,15,300,0.00019999999494757503,0.00019999999494757503,0.24460196495056152,2.186525821685791,26.6467227935791,0.6993852257728577,0.1867264062166214,0 days 00:25:55.486574000
3,15,400,0.00019999999494757503,0.00019999999494757503,0.38916119933128357,0.6384007930755615,39.55451965332031,0.003792579984292388,0.035704005509614944,0 days 00:26:16.171701000
0,16,100,0.00019999999494757503,0.00019999999494757503,0.29223009943962097,2.854534149169922,32.077545166015625,1.6069105863571167,0.07373588532209396,0 days 00:26:37.402011000
1,16,200,0.00019999999494757503,0.00019999999494757503,0.3208889961242676,2.116128921508789,34.20502471923828,0.02433919720351696,0.3638071119785309,0 days 00:26:57.766874000
2,16,300,0.00019999999494757503,0.00019999999494757503,0.32202115654945374,0.8677486777305603,33.069862365722656,0.015420985408127308,0.8408863544464111,0 days 00:27:17.928942000
3,16,400,0.00019999999494757503,0.00019999999494757503,0.3409719467163086,2.415609836578369,36.5128059387207,1.7517238855361938,1.045235514640808,0 days 00:27:38.002552000
0,17,100,0.00019999999494757503,0.00019999999494757503,0.25343334674835205,0.7521281838417053,26.095462799072266,0.06875203549861908,0.5865398645401001,0 days 00:27:59.259817000
1,17,200,0.00019999999494757503,0.00019999999494757503,0.20646677911281586,0.8736087083816528,21.520286560058594,1.1904288530349731,1.3693125247955322,0 days 00:28:19.522283000
2,17,300,0.00019999999494757503,0.00019999999494757503,0.30634546279907227,2.9439516067504883,33.57849884033203,0.0315355509519577,0.10827722400426865,0 days 00:28:39.635637000
3,17,400,0.00019999999494757503,0.00019999999494757503,0.36390265822410583,1.9894922971725464,38.379756927490234,0.03502926602959633,0.2156560868024826,0 days 00:28:59.641302000
0,18,100,0.00019999999494757503,0.00019999999494757503,0.27347368001937866,2.3582165241241455,29.705585479736328,0.7956841588020325,0.560028612613678,0 days 00:29:20.693364000
1,18,200,0.00019999999494757503,0.00019999999494757503,0.2949024736881256,2.975433111190796,32.46567916870117,0.47687968611717224,0.10266569256782532,0 days 00:29:40.690779000
2,18,300,0.00019999999494757503,0.00019999999494757503,0.24701499938964844,1.7140988111495972,26.415597915649414,1.065341830253601,0.017647309228777885,0 days 00:30:00.754081000
3,18,400,0.00019999999494757503,0.00019999999494757503,0.32854756712913513,1.26559579372406,34.1203498840332,0.015322071500122547,0.02546956017613411,0 days 00:30:20.928612000
0,19,100,0.00019999999494757503,0.00019999999494757503,0.226753830909729,1.098852276802063,23.774234771728516,1.562516450881958,2.5307369232177734,0 days 00:30:41.786968000
1,19,200,0.00019999999494757503,0.00019999999494757503,0.24485719203948975,0.424510657787323,24.91023063659668,0.3247886002063751,0.36537685990333557,0 days 00:31:02.137583000
2,19,300,0.00019999999494757503,0.00019999999494757503,0.245127335190773,0.14556708931922913,24.658300399780273,0.018816042691469193,0.5004052519798279,0 days 00:31:22.173694000
3,19,400,0.00019999999494757503,0.00019999999494757503,0.21592222154140472,0.3253772556781769,21.917598724365234,0.006791302468627691,0.44467461109161377,0 days 00:31:42.083059000
0,20,100,0.00019999999494757503,0.00019999999494757503,0.28862112760543823,0.8596876263618469,29.721799850463867,0.00945255346596241,0.07101607322692871,0 days 00:32:02.803169000
1,20,200,0.00019999999494757503,0.00019999999494757503,0.3621436655521393,2.869976758956909,39.08434295654297,0.04251111298799515,0.05068635195493698,0 days 00:32:23.336559000
2,20,300,0.00019999999494757503,0.00019999999494757503,0.3080458343029022,3.362090826034546,34.16667175292969,1.4513474702835083,0.14139105379581451,0 days 00:32:43.428939000
3,20,400,0.00019999999494757503,0.00019999999494757503,0.3308819532394409,2.507802963256836,35.59600067138672,0.1883208006620407,0.05804251879453659,0 days 00:33:03.389737000
0,21,100,0.00019999999494757503,0.00019999999494757503,0.20740307867527008,0.9710708856582642,21.711380004882812,0.13200411200523376,0.1179194524884224,0 days 00:33:24.623241000
1,21,200,0.00019999999494757503,0.00019999999494757503,0.3290536403656006,2.7363440990448,35.64170837402344,0.0187782384455204,0.20543937385082245,0 days 00:33:45.581336000
2,21,300,0.00019999999494757503,0.00019999999494757503,0.2476835995912552,0.24614912271499634,25.014509201049805,0.03030751459300518,0.07626970112323761,0 days 00:34:05.917276000
3,21,400,0.00019999999494757503,0.00019999999494757503,0.2578340768814087,2.09733510017395,27.8807430267334,0.6448925137519836,0.040645211935043335,0 days 00:34:26.786560000
0,22,100,0.00019999999494757503,0.00019999999494757503,0.2565111815929413,0.7873249650001526,26.43844223022461,1.1239211559295654,0.3505559265613556,0 days 00:34:48.126488000
1,22,200,0.00019999999494757503,0.00019999999494757503,0.3670038878917694,2.281385660171509,38.98177719116211,0.017071591690182686,0.04727596044540405,0 days 00:35:08.241299000
2,22,300,0.00019999999494757503,0.00019999999494757503,0.28544798493385315,1.4425029754638672,29.987300872802734,0.016347013413906097,0.026552366092801094,0 days 00:35:28.435365000
3,22,400,0.00019999999494757503,0.00019999999494757503,0.3266091048717499,0.16234688460826874,32.82325744628906,0.007894059643149376,0.07690633833408356,0 days 00:35:48.482993000
0,23,100,0.00019999999494757503,0.00019999999494757503,0.3533658981323242,1.743739366531372,37.08032989501953,0.0003988906100858003,0.09283501654863358,0 days 00:36:09.395436000
1,23,200,0.00019999999494757503,0.00019999999494757503,0.32074496150016785,1.9504848718643188,34.02498245239258,0.18171924352645874,0.0018067993223667145,0 days 00:36:30.366236000
2,23,300,0.00019999999494757503,0.00019999999494757503,0.24883480370044708,0.7986080050468445,25.68208885192871,0.25467899441719055,0.03349411487579346,0 days 00:36:50.459351000
3,23,400,0.00019999999494757503,0.00019999999494757503,0.19183854758739471,0.031801555305719376,19.215656280517578,0.014162497594952583,1.5129387378692627,0 days 00:37:10.587138000
0,24,100,0.00019999999494757503,0.00019999999494757503,0.22963039577007294,0.16538161039352417,23.128421783447266,0.8199745416641235,0.5100482106208801,0 days 00:37:31.897233000
1,24,200,0.00019999999494757503,0.00019999999494757503,0.2586617171764374,1.5638055801391602,27.429977416992188,0.17709437012672424,0.2572934925556183,0 days 00:37:51.884507000
2,24,300,0.00019999999494757503,0.00019999999494757503,0.28788110613822937,1.217440128326416,30.005550384521484,0.21708568930625916,0.01564905047416687,0 days 00:38:11.846453000
3,24,400,0.00019999999494757503,0.00019999999494757503,0.23684382438659668,1.2443033456802368,24.928686141967773,0.01715666614472866,0.09220221638679504,0 days 00:38:32.246373000
0,25,100,0.00019999999494757503,0.00019999999494757503,0.3586949408054352,4.5650763511657715,40.4345703125,0.00990022998303175,0.038419608026742935,0 days 00:38:53.437813000
1,25,200,0.00019999999494757503,0.00019999999494757503,0.3674215078353882,0.3248879909515381,37.06703567504883,0.012175541371107101,1.2373228073120117,0 days 00:39:13.477923000
2,25,300,0.00019999999494757503,0.00019999999494757503,0.3673981726169586,1.693414330482483,38.433231353759766,0.0002302442298969254,0.031534384936094284,0 days 00:39:33.593968000
3,25,400,0.00019999999494757503,0.00019999999494757503,0.21413539350032806,3.2717182636260986,24.685258865356445,1.4927585124969482,0.34154513478279114,0 days 00:39:53.748261000
0,26,100,0.00019999999494757503,0.00019999999494757503,0.26622074842453003,2.5585713386535645,29.180644989013672,0.18628910183906555,0.15618494153022766,0 days 00:40:14.798946000
1,26,200,0.00019999999494757503,0.00019999999494757503,0.2987377345561981,0.3627736270427704,30.236547470092773,0.0008919552783481777,0.048919472843408585,0 days 00:40:35.338498000
2,26,300,0.00019999999494757503,0.00019999999494757503,0.3347649574279785,2.269059896469116,35.74555206298828,0.044568903744220734,0.07294239103794098,0 days 00:40:55.443327000
3,26,400,0.00019999999494757503,0.00019999999494757503,0.28057071566581726,0.08381770551204681,28.14089012145996,0.002843104302883148,0.06260793656110764,0 days 00:41:15.567873000
0,27,100,0.00019999999494757503,0.00019999999494757503,0.2454368621110916,0.006534194108098745,24.550220489501953,0.07184522598981857,0.051296912133693695,0 days 00:41:36.936410000
1,27,200,0.00019999999494757503,0.00019999999494757503,0.18569700419902802,0.6371756792068481,19.206876754760742,0.04478028044104576,0.016026519238948822,0 days 00:41:57.026515000
2,27,300,0.00019999999494757503,0.00019999999494757503,0.32924821972846985,0.18027417361736298,33.105098724365234,0.0008318444015458226,0.3019997477531433,0 days 00:42:17.174163000
3,27,400,0.00019999999494757503,0.00019999999494757503,0.3682575225830078,0.3474467098712921,37.17319869995117,0.00015669866115786135,0.005067608319222927,0 days 00:42:37.472923000
0,28,100,0.00019999999494757503,0.00019999999494757503,0.22539782524108887,0.02646510861814022,22.566247940063477,0.0020786358509212732,0.0022198185324668884,0 days 00:42:59.322410000
1,28,200,0.00019999999494757503,0.00019999999494757503,0.32675066590309143,0.28729450702667236,32.962364196777344,0.03172862529754639,0.0745784193277359,0 days 00:43:19.375063000
2,28,300,0.00019999999494757503,0.00019999999494757503,0.32813718914985657,0.5766873359680176,33.39040756225586,0.0006010961369611323,0.02580232173204422,0 days 00:43:39.850725000
3,28,400,0.00019999999494757503,0.00019999999494757503,0.24530018866062164,0.8912065029144287,25.421226501464844,0.10177036374807358,0.09852567315101624,0 days 00:44:01.309586000
0,29,100,0.00019999999494757503,0.00019999999494757503,0.28942906856536865,1.785382628440857,30.728290557861328,0.00217661471106112,0.15991653501987457,0 days 00:44:23.076751000
1,29,200,0.00019999999494757503,0.00019999999494757503,0.2564958930015564,0.795665979385376,26.445255279541016,0.0016341126756742597,0.3305337727069855,0 days 00:44:43.196053000
2,29,300,0.00019999999494757503,0.00019999999494757503,0.3572068214416504,0.0638258084654808,35.784507751464844,1.5046723092382308e-05,0.013090228661894798,0 days 00:45:03.679545000
3,29,400,0.00019999999494757503,0.00019999999494757503,0.34577298164367676,3.5375325679779053,38.114830017089844,0.0014961769338697195,0.008946740068495274,0 days 00:45:23.965468000
0,30,100,0.00019999999494757503,0.00019999999494757503,0.3172525465488434,0.3264635503292084,32.05171585083008,0.0024188291281461716,0.03588533028960228,0 days 00:45:46.374714000
1,30,200,0.00019999999494757503,0.00019999999494757503,0.27292945981025696,3.836134195327759,31.129079818725586,0.022903893142938614,0.06597678363323212,0 days 00:46:07.032237000
2,30,300,0.00019999999494757503,0.00019999999494757503,0.2101784497499466,0.30107617378234863,21.31892204284668,0.18020935356616974,0.030489197000861168,0 days 00:46:27.173675000
3,30,400,0.00019999999494757503,0.00019999999494757503,0.2130785435438156,0.08332067728042603,21.39117431640625,0.4345363676548004,0.0077061727643013,0 days 00:46:48.107823000
0,31,100,0.00019999999494757503,0.00019999999494757503,0.2978435456752777,0.01029346976429224,29.794649124145508,3.642356205091346e-06,0.4804908037185669,0 days 00:47:09.554022000
1,31,200,0.00019999999494757503,0.00019999999494757503,0.2669256925582886,1.2226985692977905,27.915267944335938,0.017038002610206604,0.10806018114089966,0 days 00:47:29.648488000
2,31,300,0.00019999999494757503,0.00019999999494757503,0.2967725992202759,1.463773250579834,31.141033172607422,0.004791827406734228,0.008849873207509518,0 days 00:47:49.653930000
3,31,400,0.00019999999494757503,0.00019999999494757503,0.23479311168193817,1.0132393836975098,24.492549896240234,0.0386490598320961,0.07106749713420868,0 days 00:48:10.074643000
0,32,100,0.00019999999494757503,0.00019999999494757503,0.30990150570869446,0.07503131777048111,31.065181732177734,0.00010498013580217957,0.006392971612513065,0 days 00:48:31.454610000
1,32,200,0.00019999999494757503,0.00019999999494757503,0.254834920167923,0.29718220233917236,25.78067398071289,0.5539186000823975,0.0615321509540081,0 days 00:48:51.476970000
2,32,300,0.00019999999494757503,0.00019999999494757503,0.348248153924942,0.1518590748310089,34.9766731262207,2.6051515305880457e-05,0.02737666293978691,0 days 00:49:11.422395000
3,32,400,0.00019999999494757503,0.00019999999494757503,0.2308778315782547,0.6376069188117981,23.725391387939453,0.004187739919871092,0.005317572504281998,0 days 00:49:31.323224000
0,33,100,0.00019999999494757503,0.00019999999494757503,0.2271680235862732,0.21930894255638123,22.936111450195312,0.0032272126991301775,0.06381122767925262,0 days 00:49:52.454172000
1,33,200,0.00019999999494757503,0.00019999999494757503,0.21982340514659882,2.3581721782684326,24.340511322021484,0.17794856429100037,0.03437468782067299,0 days 00:50:12.498370000
2,33,300,0.00019999999494757503,0.00019999999494757503,0.25565800070762634,3.334341526031494,28.9001407623291,2.3098795413970947,0.9899572134017944,0 days 00:50:32.375720000
3,33,400,0.00019999999494757503,0.00019999999494757503,0.2016661912202835,0.21903422474861145,20.385652542114258,0.1316579133272171,0.03671686723828316,0 days 00:50:52.319284000
0,34,100,0.00019999999494757503,0.00019999999494757503,0.2397233247756958,0.7627618312835693,24.73509407043457,0.7331286072731018,0.03399799391627312,0 days 00:51:13.468581000
1,34,200,0.00019999999494757503,0.00019999999494757503,0.3110778033733368,1.3875842094421387,32.495365142822266,0.0068682399578392506,0.011580295860767365,0 days 00:51:33.965095000
2,34,300,0.00019999999494757503,0.00019999999494757503,0.34966006875038147,0.03218740597367287,34.99819564819336,1.5911873560980894e-06,0.055054426193237305,0 days 00:51:54.672676000
3,34,400,0.00019999999494757503,0.00019999999494757503,0.3229367434978485,0.9708061218261719,33.26448059082031,0.002974111819639802,0.0012715596240013838,0 days 00:52:15.000297000
0,35,100,0.00019999999494757503,0.00019999999494757503,0.2232523411512375,0.4690767526626587,22.794309616088867,0.0078109316527843475,0.07643640041351318,0 days 00:52:36.103786000
1,35,200,0.00019999999494757503,0.00019999999494757503,0.2692028284072876,0.42325785756111145,27.34354019165039,9.030132787302136e-05,0.003427806543186307,0 days 00:52:56.174421000
2,35,300,0.00019999999494757503,0.00019999999494757503,0.3339959681034088,0.6272328495979309,34.02682876586914,0.006018833257257938,0.028011508285999298,0 days 00:53:16.140062000
3,35,400,0.00019999999494757503,0.00019999999494757503,0.28297778964042664,1.523099660873413,29.820878982543945,0.013800082728266716,0.004919164348393679,0 days 00:53:36.137295000
0,36,100,0.00019999999494757503,0.00019999999494757503,0.2967692017555237,0.08657117933034897,29.763490676879883,0.0027244051452726126,0.06832621991634369,0 days 00:53:57.291906000
1,36,200,0.00019999999494757503,0.00019999999494757503,0.25002384185791016,0.5729841589927673,25.575368881225586,0.005988983437418938,0.014962641522288322,0 days 00:54:17.815771000
2,36,300,0.00019999999494757503,0.00019999999494757503,0.3853524625301361,0.23057231307029724,38.76581954956055,6.033859790477436e-06,0.007929804734885693,0 days 00:54:38.556571000
3,36,400,0.00019999999494757503,0.00019999999494757503,0.22599847614765167,0.6200166940689087,23.219863891601562,0.026287944987416267,0.015268342569470406,0 days 00:54:58.809301000
0,37,100,0.00019999999494757503,0.00019999999494757503,0.22262422740459442,1.885317087173462,24.14773941040039,0.21276015043258667,0.0056523168459534645,0 days 00:55:20.112935000
1,37,200,0.00019999999494757503,0.00019999999494757503,0.2711522877216339,0.5960409045219421,27.71126937866211,0.007724413648247719,0.023647723719477654,0 days 00:55:40.282911000
2,37,300,0.00019999999494757503,0.00019999999494757503,0.2391037940979004,0.9839975833892822,24.894376754760742,0.010135107673704624,0.050337668508291245,0 days 00:56:00.267496000
3,37,400,0.00019999999494757503,0.00019999999494757503,0.19776636362075806,0.10758385807275772,19.884220123291016,0.0034682767000049353,0.0010911052813753486,0 days 00:56:20.316123000
0,38,100,0.00019999999494757503,0.00019999999494757503,0.17851687967777252,0.3494154214859009,18.20110321044922,0.0013160038506612182,0.00041132286423817277,0 days 00:56:42.111163000
1,38,200,0.00019999999494757503,0.00019999999494757503,0.21648283302783966,1.2603381872177124,22.908620834350586,0.4392353892326355,0.003631468629464507,0 days 00:57:02.307346000
2,38,300,0.00019999999494757503,0.00019999999494757503,0.199312224984169,0.559965968132019,20.491188049316406,0.17852088809013367,0.013087073341012001,0 days 00:57:22.378879000
3,38,400,0.00019999999494757503,0.00019999999494757503,0.2946949005126953,0.5885818600654602,30.05807113647461,0.00016011722618713975,0.008844098076224327,0 days 00:57:42.359585000
0,39,100,0.00019999999494757503,0.00019999999494757503,0.23748941719532013,0.004074395168572664,23.753015518188477,0.0014892823528498411,0.20384249091148376,0 days 00:58:03.534534000
1,39,200,0.00019999999494757503,0.00019999999494757503,0.2578277885913849,4.436855792999268,30.219635009765625,0.7601386308670044,0.023149995133280754,0 days 00:58:24.017383000
2,39,300,0.00019999999494757503,0.00019999999494757503,0.2189999371767044,0.18797682225704193,22.087970733642578,0.4374612867832184,0.1379251927137375,0 days 00:58:44.073513000
3,39,400,0.00019999999494757503,0.00019999999494757503,0.47353804111480713,0.4454379677772522,47.79924392700195,0.0012352113844826818,0.0017979353433474898,0 days 00:59:04.099164000
0,40,100,0.00019999999494757503,0.00019999999494757503,0.24238137900829315,0.0875682458281517,24.325706481933594,0.06360144168138504,0.004158249124884605,0 days 00:59:25.381995000
1,40,200,0.00019999999494757503,0.00019999999494757503,0.2471437007188797,0.04939475283026695,24.763765335083008,6.298968219198287e-05,0.005453880410641432,0 days 00:59:45.456337000
2,40,300,0.00019999999494757503,0.00019999999494757503,0.32891446352005005,0.6793625354766846,33.57080841064453,0.000491844373755157,0.0008825538097880781,0 days 01:00:05.533860000
3,40,400,0.00019999999494757503,0.00019999999494757503,0.23460006713867188,1.5939288139343262,25.053936004638672,0.32720494270324707,0.027075281366705894,0 days 01:00:25.504296000
0,41,100,0.00019999999494757503,0.00019999999494757503,0.2909019887447357,0.3136761486530304,29.40387535095215,0.00024886030587367713,0.09258929640054703,0 days 01:00:46.654898000
