,epoch,batch,D_trained,D_loss_real,D_loss_fake,D_acc_fake,G_total_loss,G_L1_loss,G_Disc_loss,time
0,0,0,True,3.753445625305176,3.07120680809021,0.33251953125,184.6959228515625,1.8111432790756226,3.581590414047241,0 days 00:00:27.606061000
0,0,0,0.3763076364994049,0.6376640796661377,38.268428802490234,0.5687776803970337,1.3528592586517334,0 days 00:00:15.657513000
0,0,0,0.3584187626838684,0.7424512505531311,36.584327697753906,0.593109130859375,1.2577766180038452,0 days 00:00:12.694976000
0,0,100,0.36562201380729675,1.8675453662872314,38.42974853515625,0.6820722818374634,0.1515960842370987,0 days 00:00:34.093733000
1,0,200,0.3420959711074829,2.3583452701568604,36.56794357299805,0.44713276624679565,0.05304258316755295,0 days 00:00:53.374685000
2,0,300,0.36273902654647827,2.7168474197387695,38.99074935913086,0.46025124192237854,0.03436504676938057,0 days 00:01:12.564010000
3,1,0,0.21534264087677002,2.679342031478882,24.213605880737305,0.4554115831851959,0.0365678146481514,0 days 00:01:31.642750000
0,1,100,0.40042126178741455,2.9694600105285645,43.0115852355957,0.4571850001811981,0.027021270245313644,0 days 00:01:51.889449000
1,1,200,0.4675104320049286,3.3710927963256836,50.122135162353516,0.4445343613624573,0.02152058482170105,0 days 00:02:11.245489000
2,1,300,0.33107221126556396,3.9266443252563477,37.03386306762695,0.47228294610977173,0.01487086620181799,0 days 00:02:30.676283000
3,2,0,0.3059769868850708,3.566406011581421,34.16410446166992,0.47487103939056396,0.021660152822732925,0 days 00:02:50.061210000
0,2,100,0.30647093057632446,2.7287399768829346,33.375831604003906,0.5565255880355835,0.04151708260178566,0 days 00:03:11.350089000
1,2,200,0.29684752225875854,3.614928722381592,33.299678802490234,0.42945703864097595,0.018681291490793228,0 days 00:03:30.906899000
2,2,300,0.4273983836174011,3.172299385070801,45.91213607788086,0.6284129619598389,0.07232432067394257,0 days 00:03:50.516459000
3,3,0,0.2372559756040573,4.416498184204102,28.1420955657959,0.430235356092453,0.0031543774530291557,0 days 00:04:09.947865000
0,3,100,0.3984397351741791,3.9489524364471436,43.79292678833008,0.4383109211921692,0.010870718397200108,0 days 00:04:30.089777000
1,3,200,0.2942168116569519,4.728945255279541,34.15062713623047,0.4316439926624298,0.0033249231055378914,0 days 00:04:49.327078000
2,3,300,0.42153429985046387,4.667092323303223,46.82052230834961,0.42961427569389343,0.005154783837497234,0 days 00:05:08.754532000
3,4,0,0.3456258177757263,4.681788444519043,39.24436950683594,0.4383474290370941,0.003505451139062643,0 days 00:05:27.866951000
0,4,100,0.39466455578804016,4.029021739959717,43.495479583740234,0.4546751379966736,0.015677092596888542,0 days 00:05:48.083881000
1,4,200,0.33818838000297546,3.8819661140441895,37.700801849365234,0.4442302882671356,0.016876667737960815,0 days 00:06:07.464084000
2,4,300,0.2411627322435379,2.3110010623931885,26.427274703979492,0.7573586106300354,0.8035497665405273,0 days 00:06:26.778860000
3,5,0,0.34221553802490234,4.5299882888793945,38.75154113769531,0.44354796409606934,0.0038464930839836597,0 days 00:06:46.147371000
0,5,100,0.32429397106170654,4.599911689758301,37.0293083190918,0.41980665922164917,0.004413894843310118,0 days 00:07:06.333198000
1,5,200,0.383987158536911,4.220049858093262,42.61876678466797,0.4671759009361267,0.7174848318099976,0 days 00:07:25.696879000
2,5,300,0.44906365871429443,4.201292514801025,49.10765838623047,0.5767546892166138,0.29534712433815,0 days 00:07:44.980461000
3,6,0,0.2768433392047882,4.2253875732421875,31.90972137451172,0.42988666892051697,0.014890352264046669,0 days 00:08:04.174774000
0,6,100,0.32941630482673645,4.163548946380615,37.10517883300781,0.44408589601516724,0.19783909618854523,0 days 00:08:24.432754000
1,6,200,0.26837441325187683,4.269587993621826,31.10702896118164,0.4437025189399719,0.030489781871438026,0 days 00:08:43.734939000
2,6,300,0.34591352939605713,4.532375812530518,39.12372970581055,0.4437084496021271,0.00607030326500535,0 days 00:09:02.943263000
3,7,0,0.3456503450870514,3.774285316467285,38.339317321777344,0.5541250705718994,0.03765193372964859,0 days 00:09:22.220173000
0,7,100,0.39477095007896423,4.119945526123047,43.597042083740234,0.4343837797641754,0.029250748455524445,0 days 00:09:42.321202000
1,7,200,0.361179918050766,4.482789993286133,40.60078430175781,0.43448179960250854,0.010639362037181854,0 days 00:10:01.613424000
2,7,300,0.31308209896087646,4.113241672515869,35.421451568603516,0.4455494284629822,0.007140194997191429,0 days 00:10:20.900550000
3,8,0,0.3890186548233032,4.950484275817871,43.852352142333984,0.5046870708465576,0.0038445000536739826,0 days 00:10:40.264915000
0,8,100,0.3192616403102875,4.3668293952941895,36.29299545288086,0.7325316071510315,0.78619384765625,0 days 00:11:00.325347000
1,8,200,0.3191423714160919,3.9488470554351807,35.86308670043945,0.4469032883644104,0.06005364656448364,0 days 00:11:19.630267000
2,8,300,0.32581818103790283,4.361207962036133,36.943023681640625,0.47706547379493713,0.00724015012383461,0 days 00:11:38.953952000
3,9,0,0.2871546149253845,3.7134690284729004,32.428932189941406,0.45178672671318054,0.06402797251939774,0 days 00:11:58.229339000
0,9,100,0.31723660230636597,5.248856544494629,36.97251510620117,0.44999873638153076,0.0045554968528449535,0 days 00:12:18.274042000
1,9,200,0.26244911551475525,4.374825477600098,30.619735717773438,0.4784287214279175,0.006631474010646343,0 days 00:12:37.621591000
2,9,300,0.4165846109390259,5.292586326599121,46.9510498046875,0.4495266079902649,0.00400607381016016,0 days 00:12:56.823077000
3,10,0,0.2816031277179718,5.17955207824707,33.339866638183594,0.42971286177635193,0.00202333671040833,0 days 00:13:16.139870000
0,10,100,0.4150487184524536,4.254398822784424,45.75926971435547,0.44323256611824036,0.025834908708930016,0 days 00:13:36.162720000
